base_month,emd_nm,visit_pop_cnt
3,남원읍,502.0529647849344
3,노형동,1136.5814493280038
3,대륜동,200.45715577958566
3,대정읍,222.63309395161772
3,대천동,130.68321491935455
3,도두동,712.2327349462505
3,동홍동,119.64991760752474
3,봉개동,157.7844705645118
3,삼도1동,103.58737634408664
3,삼도2동,457.13495336019434
3,삼양동,55.32026639785034
3,서홍동,847.0709995967717
3,성산읍,618.9426952956685
3,송산동,39.447893682796
3,아라동,215.95034677420193
3,안덕면,883.5911255376542
3,애월읍,1296.1693154569793
3,연동,4187.232206451269
3,영천동,113.08343629031734
3,예래동,493.27834637093923
3,오라동,146.4406712365623
3,외도동,107.68417405913928
3,용담1동,59.190650268817144
3,용담2동,2360.449104032293
3,우도면,117.35067862902788
3,이도1동,130.54538938171814
3,이도2동,269.2627258064699
3,이호동,169.41801505376404
3,일도1동,55.13909180107534
3,일도2동,145.69865819892215
3,정방동,175.7377467741928
3,조천읍,291.1462283602333
3,중문동,344.546511424741
3,중앙동,76.89396317204042
3,천지동,87.94227795698951
3,추자면,172.03328602149946
3,표선면,276.74081384410636
3,한경면,100.94138333333088
3,한림읍,351.0775228494727
3,화북동,61.53763212365621
3,효돈동,16.00749637096764
4,건입동,513.0739733870596
4,구좌읍,260.27583965055
4,남원읍,556.936549059114
4,노형동,1057.4422928763631
4,대륜동,209.4027162634629
4,대정읍,229.13583830646493
4,대천동,117.72701975806378
4,도두동,791.0673162634082
4,동홍동,132.71674865591243
4,봉개동,158.03309502687623
4,삼도1동,104.86384946236508
4,삼도2동,604.8933314515994
4,삼양동,76.46435524193609
4,서홍동,676.085666532229
4,성산읍,680.7748189515627
4,송산동,61.5310732526881
4,아라동,162.43963346774254
4,안덕면,765.5355666666912
4,애월읍,1309.7533416666236
4,연동,3919.590666800788
4,영천동,174.5046504032238
4,예래동,667.6886040322403
4,오라동,169.50644220430405
4,외도동,126.12834946236568
4,용담1동,52.59401115591579
4,용담2동,2522.6784307796097
4,우도면,143.5608138440805
4,이도1동,132.11819744623585
4,이도2동,258.06159543011614
4,이호동,146.34077365591838
4,일도1동,62.00598790322404
4,일도2동,118.95102244623439
4,정방동,227.32670846776324
4,조천읍,414.4041168010424
4,중문동,344.8208161290454
4,중앙동,62.83972110215016
4,천지동,118.20538615591406
4,추자면,162.037574327955
4,표선면,312.8099518817411
4,한경면,101.31045241934756
4,한림읍,348.8549161290599
4,화북동,60.70801733870778
4,효돈동,19.845024865591117
5,건입동,510.47754569892214
5,구좌읍,300.2916069892358
5,남원읍,526.2100754032713
5,노형동,1152.5947873655984
5,대륜동,223.78053467742492
5,대정읍,205.55209327956456
5,대천동,112.77747594086355
5,도두동,873.4788155913743
5,동홍동,145.01880779569953
5,봉개동,148.4915336021481
5,삼도1동,112.7477850806496
5,삼도2동,622.1053233871023
5,삼양동,100.33302513441188
5,서홍동,280.0308780913998
5,성산읍,683.3238947580733
5,송산동,75.16950752688591
5,아라동,138.95296250000217
5,안덕면,940.4774618279009
5,애월읍,1223.3204211021355
5,연동,4053.572111155899
5,영천동,154.6796862903208
5,예래동,729.0692178762541
5,오라동,192.18072043012063
5,외도동,137.08014569892836
5,용담1동,59.913931989249576
5,용담2동,2813.9502037634647
5,우도면,211.3310200268914
5,이도1동,143.9459138440903
5,이도2동,205.78087244623407
5,이호동,166.6316163978503
5,일도1동,62.185786559141704
5,일도2동,106.67341532258475
5,정방동,210.4884786290373
5,조천읍,438.7628360214991
5,중문동,316.75946021504717
5,중앙동,67.09739206989612
5,천지동,111.09377069892689
5,추자면,233.42428467742116
5,표선면,296.36470174730687
5,한경면,103.06489099462665
5,한림읍,373.7441556451517
5,화북동,48.942642741938684
5,효돈동,18.045361559139476
6,건입동,559.4774349462423
6,구좌읍,260.36741249999085
6,남원읍,866.6021536289738
6,노형동,1056.675788709631
6,대륜동,274.80626303763796
6,대정읍,140.96006209676978
6,대천동,108.5240776881692
6,도두동,788.7846436828042
6,동홍동,159.54103064515934
6,봉개동,145.77623481182636
6,삼도1동,95.22583911290161
6,삼도2동,594.0632358870795
6,삼양동,86.37888010752269
6,서홍동,648.9075685483792
6,성산읍,685.6185318548319
6,송산동,69.67824274193306
6,아라동,174.0702611559082
6,안덕면,957.0205255375594
6,애월읍,1466.8095694892907
6,연동,3810.8068202959985
6,영천동,190.97716357527636
6,예래동,779.8061495967418
6,오라동,162.16606895161343
6,외도동,135.26151572580338
6,용담1동,54.634736021504196
6,용담2동,2675.1536053763266
6,우도면,193.13309139785397
6,이도1동,130.6750182795653
6,이도2동,216.515600134411
6,이호동,137.5905409946185
6,일도1동,58.93801115591184
6,일도2동,83.72475967741633
6,정방동,312.09830309139613
6,조천읍,503.98786008063297
6,중문동,453.0462126344059
6,중앙동,75.38442473117985
6,천지동,129.27353844085889
6,추자면,236.60036008064804
6,표선면,321.08571908601994
6,한경면,88.57287056451152
6,한림읍,410.3681182795492
6,화북동,36.59710779569905
6,효돈동,11.110180241935728
7,건입동,505.0247603494642
7,구좌읍,255.50404838709932
7,남원읍,689.6418227150727
7,노형동,1173.2250572580028
7,대륜동,251.61070362903766
7,대정읍,100.6047580645156
7,대천동,86.07891034946114
7,도두동,934.861566935494
7,동홍동,209.49041411290665
7,봉개동,174.02190456989175
7,삼도1동,130.0486362903176
7,삼도2동,565.6080827957164
7,삼양동,85.87133131720503
7,서홍동,458.5596922043011
7,성산읍,709.3033576612721
7,송산동,80.67720793010433
7,아라동,167.45136061827858
7,안덕면,1150.7166049730772
7,애월읍,1488.460651478515
7,연동,4470.673652956828
7,영천동,122.81634758064908
7,예래동,979.9091294354658
7,오라동,211.95215134408195
7,외도동,123.49510322580583
7,용담1동,77.01309233870953
7,용담2동,2873.999319354863
7,우도면,203.58223615592036
7,이도1동,138.4667801075274
7,이도2동,222.8534569892544
7,이호동,147.1178172043006
7,일도1동,58.51793131720296
7,일도2동,106.78293749999916
7,정방동,271.77306895161786
7,조천읍,576.5289049731288
7,중문동,362.14547190859616
7,중앙동,78.2329049731169
7,천지동,135.57152956989134
7,추자면,294.15141102151296
7,표선면,319.884479704314
7,한경면,100.16476720429853
7,한림읍,535.5966759408561
7,화북동,32.903912903225525
7,효돈동,17.473717607526996
8,건입동,610.5968493279537
8,구좌읍,303.2963494623666
8,남원읍,737.1061248655626
8,노형동,1622.4452920699287
8,대륜동,296.4660735215107
8,대정읍,165.58144462365678
8,대천동,109.32032365591876
8,도두동,1100.0568901881552
8,동홍동,245.78058534945797
8,봉개동,238.6451065860254
8,삼도1동,181.06396854838746
8,삼도2동,653.3387038978531
8,삼양동,75.22145510752728
8,서홍동,532.7182576612985
8,성산읍,809.906132930087
8,송산동,86.85440134408675
8,아라동,224.1958670698828
8,안덕면,1531.1563581989508
8,애월읍,1663.314786962289
8,연동,5380.598688037804
8,영천동,116.45500954301187
8,예래동,1240.8639357527195
8,오라동,254.68975174731509
8,외도동,127.8791829301161
8,용담1동,71.20043588709675
8,용담2동,3472.5406278225596
8,우도면,254.53654704301525
8,이도1동,159.96670295698962
8,이도2동,304.3178313171958
8,이호동,171.8157459677457
8,일도1동,71.2576490591401
8,일도2동,139.9250588709687
8,정방동,296.3923163978486
8,조천읍,728.716665994628
8,중문동,446.869289919355
8,중앙동,69.50950376344338
8,천지동,139.56478158602226
8,추자면,305.0095474462393
8,표선면,317.3621842741929
8,한경면,100.83910994623623
8,한림읍,576.435032123645
8,화북동,53.29765255376353
8,효돈동,25.645968279569768
9,건입동,564.199588978486
9,구좌읍,235.83782688173184
9,남원읍,1013.9826662633834
9,노형동,1302.6475103494386
9,대륜동,236.9993823924797
9,대정읍,113.39863978494871
9,대천동,79.17945954301108
9,도두동,851.3855287634177
9,동홍동,185.43984529569957
9,봉개동,225.7336569892494
9,삼도1동,130.8927376344116
9,삼도2동,516.2543606182792
9,삼양동,57.655320430107956
9,서홍동,717.923205510756
9,성산읍,638.847609139784
9,송산동,84.53646774193533
9,아라동,197.67897137096247
9,안덕면,749.4498408602235
9,애월읍,1616.9596107526336
9,연동,4548.751959139907
9,영천동,123.47920618279849
9,예래동,690.1654044355033
9,오라동,171.3207415322565
9,외도동,126.7529280914003
9,용담1동,63.460005913979835
9,용담2동,2698.2254892473215
9,우도면,175.6794274193542
9,이도1동,136.20808172043147
9,이도2동,230.56637217741806
9,이호동,137.66545913978632
9,일도1동,60.440261559139906
9,일도2동,134.32037096774022
9,정방동,244.37964811828527
9,조천읍,452.60117688171636
9,중문동,298.334132392478
9,중앙동,69.84922486559255
9,천지동,117.30743723118346
9,추자면,238.14507903226516
9,표선면,317.51785443550074
9,한경면,116.59797768817154
9,한림읍,374.97391612904835
9,화북동,37.07231666666822
9,효돈동,23.892874596773915
10,건입동,662.3011383064483
10,구좌읍,316.2747094086201
10,남원읍,717.576360349435
10,노형동,1621.833805914004
10,대륜동,554.0187696236468
10,대정읍,129.69545967742013
10,대천동,420.96685913977524
10,도두동,1063.4184506720032
10,동홍동,241.44307231183774
10,봉개동,183.8127818548421
10,삼도1동,177.28232231183068
10,삼도2동,796.3449471773758
10,삼양동,59.63272795698839
10,서홍동,994.1619049730783
10,성산읍,825.9881766128686
10,송산동,90.67219543010906
10,아라동,189.91425134408468
10,안덕면,1063.42114529569
10,애월읍,1788.7828706989314
10,연동,5482.585054704476
10,영천동,196.53132271505748
10,예래동,1002.1153462365199
10,오라동,209.6754858871048
10,외도동,158.6937474462365
10,용담1동,80.9943065860222
10,용담2동,3312.876604838764
10,우도면,222.4903944892483
10,이도1동,200.65344287635233
10,이도2동,272.1768895161388
10,이호동,145.1277911290346
10,일도1동,81.46589879032166
10,일도2동,172.7867986559142
10,정방동,382.12522540323846
10,조천읍,559.9512606182801
10,중문동,350.86779610215837
10,중앙동,100.34202163978532
10,천지동,158.35311115591665
10,추자면,170.34430913979142
10,표선면,378.8851744623864
10,한경면,124.8856443548398
10,한림읍,488.2381166666661
10,화북동,57.76515940860115
10,효돈동,38.085051075268275
11,건입동,461.8378959677247
11,구좌읍,202.10349865591908
11,남원읍,748.2250102150073
11,노형동,1353.3698431451146
11,대륜동,262.98448830645833
11,대정읍,135.61834879032514
11,대천동,100.69786868279682
11,도두동,1002.0626467741544
11,동홍동,195.93937620967856
11,봉개동,172.38046814515917
11,삼도1동,117.89797943548172
11,삼도2동,579.3334978494514
11,삼양동,67.91446357526955
11,서홍동,884.4439651881282
11,성산읍,582.3331524193106
11,송산동,61.60191706989092
11,아라동,184.41664126344446
11,안덕면,807.8897634408512
11,애월읍,1546.4478803762408
11,연동,4772.584019623788
11,영천동,128.66233965053124
11,예래동,592.3503594085781
11,오라동,183.87861586021515
11,외도동,149.60285389785074
11,용담1동,69.97716223118252
11,용담2동,2679.9386293010966
11,우도면,151.13921948924258
11,이도1동,143.82088575269245
11,이도2동,237.95638911291496
11,이호동,164.57804354838524
11,일도1동,57.4857107526885
11,일도2동,174.24942795698558
11,정방동,221.2897442204319
11,조천읍,368.7656251344043
11,중문동,503.5417977150466
11,중앙동,72.77847916666711
11,천지동,116.31041962365681
11,추자면,155.44256639784876
11,표선면,328.2437629032377
11,한경면,79.91588387097036
11,한림읍,380.22301854836576
11,화북동,46.92713024193618
11,효돈동,28.261439784945946
12,건입동,460.7849268816994
12,구좌읍,187.66171908602357
12,남원읍,567.7497599462182
12,노형동,1482.9366780913974
12,대륜동,288.2219297043037
12,대정읍,150.31360376345117
12,대천동,109.09019126344097
12,도두동,1019.47594959674
12,동홍동,237.9583255376385
12,봉개동,148.51606223118134
12,삼도1동,154.5106815860237
12,삼도2동,526.0675329301087
12,삼양동,58.63740241935531
12,서홍동,964.1219822580192
12,성산읍,578.3187521505023
12,송산동,51.01564112903218
12,아라동,161.37268319892453
12,안덕면,980.9942865590762
12,애월읍,1529.7123690859635
12,연동,4923.3026176077765
12,영천동,158.11991478494303
12,예래동,396.2929651881626
12,오라동,185.85480000000288
12,외도동,158.75125564516404
12,용담1동,67.96785000000041
12,용담2동,2778.3845189516624
12,우도면,118.00033494623132
12,이도1동,143.7959186827991
12,이도2동,218.86845698924952
12,이호동,181.1198229838703
12,일도1동,57.05152284946276
12,일도2동,175.21031653225683
12,정방동,203.54845416666845
12,조천읍,364.36870201611794
12,중문동,421.4828481182851
12,중앙동,67.55521626344053
12,천지동,102.17225147849591
12,추자면,164.18560577957066
12,표선면,347.0975358871121
12,한경면,80.90318736559031
12,한림읍,362.1027724462286
12,화북동,35.775920026881764
12,효돈동,26.13857620967673
